Location_code,Year,Taxa,CDBN_ID,Seq_ID,Race,SY
WYPO,1995,CDBN_196_LeBaron,LeBaron,CDBN_196,Durango,3209.9200000000005
WYPO,1995,CDBN_179_Maverick,Maverick,CDBN_179,Durango,3683.6800000000003
WYPO,1995,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,3334.2400000000002
WYPO,1995,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,1512.0000000000002
WYPO,1995,CDBN_324_NW63,NW63,CDBN_324,Durango,3575.0400000000004
WYPO,1995,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3813.6000000000004
WYPO,1995,CDBN_095_Othello,Othello,CDBN_095,Durango,3515.6800000000003
WYPO,1995,CDBN_207_Raven,Raven,CDBN_207,Mesoamerican,2853.76
WYPO,1995,CDBN_312_UI239,UI239,CDBN_312,Durango,3579.5200000000004
WYPO,1995,CDBN_314_UI59,UI59,CDBN_314,Durango,3365.6000000000004
WYPO,1995,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,2951.2000000000003
WYPO,1995,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,3012.8
WYTO,1995,CDBN_155_Alpine,Alpine,CDBN_155,Durango,3193.1200000000003
WYTO,1995,CDBN_296_Aztec,Aztec,CDBN_296,Durango,2952.32
WYTO,1995,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2033.9200000000003
WYTO,1995,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,1658.7200000000003
WYTO,1995,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,2928.8
WYTO,1995,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,3111.36
WYTO,1995,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,2586.0800000000004
WYTO,1995,CDBN_265_Hatton,Hatton,CDBN_265,Durango,2857.1200000000003
WYTO,1995,CDBN_030_IS_4905_B,IS_4905_B,CDBN_030,Mesoamerican,3009.4400000000005
WYTO,1995,CDBN_031_IS_4907_Ba,IS_4907_Ba,CDBN_031,Nueva Granada,2116.8
WYTO,1995,CDBN_032_IS_4914_B,IS_4914_B,CDBN_032,Durango,3100.1600000000003
WYTO,1995,CDBN_033_IS_4923_B,IS_4923_B,CDBN_033,Mesoamerican,2940.0000000000005
WYTO,1995,CDBN_034_IS_4924_B,IS_4924_B,CDBN_034,Mesoamerican,3317.4400000000005
WYTO,1995,CDBN_192_Rojo_Chiquito,Rojo_Chiquito,CDBN_192,Durango,2380
WYTO,1995,CDBN_038_ISB_1614,ISB_1614,CDBN_038,Mesoamerican,2516.6400000000003
WYTO,1995,CDBN_040_ISB_2001,ISB_2001,CDBN_040,Durango,3055.36
WYTO,1995,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,2207.5200000000004
WYTO,1995,CDBN_043_ISB_254_4,ISB_254_4,CDBN_043,Mesoamerican,2895.2000000000003
WYTO,1995,CDBN_093_Isles,Isles,CDBN_093,Nueva Granada,1910.7200000000003
WYTO,1995,CDBN_076_LB_4813_B,LB_4813_B,CDBN_076,Mesoamerican,3169.6000000000004
WYTO,1995,CDBN_077_LB_4815_B,LB_4815_B,CDBN_077,Mesoamerican,2368.8
WYTO,1995,CDBN_196_LeBaron,LeBaron,CDBN_196,Durango,2689.1200000000003
WYTO,1995,CDBN_179_Maverick,Maverick,CDBN_179,Durango,2849.28
WYTO,1995,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,3501.1200000000003
WYTO,1995,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,1864.8000000000002
WYTO,1995,CDBN_324_NW63,NW63,CDBN_324,Durango,3386.88
WYTO,1995,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3317.4400000000005
WYTO,1995,CDBN_095_Othello,Othello,CDBN_095,Durango,3010.5600000000004
WYTO,1995,CDBN_207_Raven,Raven,CDBN_207,Mesoamerican,2643.2000000000003
WYTO,1995,CDBN_312_UI239,UI239,CDBN_312,Durango,3386.88
WYTO,1995,CDBN_314_UI59,UI59,CDBN_314,Durango,2940.0000000000005
WYTO,1995,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,3249.1200000000003
WYTO,1995,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,3180.8
ABBI,1994,CDBN_186_53026,53026,CDBN_186,Durango,4572.96
ABBI,1994,CDBN_006_55012,55012,CDBN_006,Durango,4117.120000000001
ABBI,1994,CDBN_187_55063,55063,CDBN_187,Durango,4548.320000000001
ABBI,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,3745.28
ABBI,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,2113.44
ABBI,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,3095.6800000000003
ABBI,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,4247.04
ABBI,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,4132.8
ABBI,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1635.2
ABBI,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,2607.36
ABBI,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,1765.1200000000001
ABBI,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,4062.2400000000002
ABBI,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,2472.96
ABBI,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,4260.4800000000005
ABBI,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,3958.0800000000004
ABBI,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,1622.88
ABBI,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,1991.3600000000001
ABBI,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,3280.4800000000005
ABBI,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,2987.0400000000004
ABBI,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,2924.32
ABBI,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,3823.6800000000003
ABBI,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,2574.88
ABBI,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3505.6000000000004
ABBI,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,4004.0000000000005
ABBI,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,3683.6800000000003
ABBI,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,3851.6800000000003
ABBI,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,3388.0000000000005
ABBI,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,3506.7200000000003
ABBI,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,4683.84
ABLE,1994,CDBN_186_53026,53026,CDBN_186,Durango,3646.7200000000003
ABLE,1994,CDBN_006_55012,55012,CDBN_006,Durango,3121.4400000000005
ABLE,1994,CDBN_187_55063,55063,CDBN_187,Durango,2926.5600000000004
ABLE,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,2208.6400000000003
ABLE,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,491.68000000000006
ABLE,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,1946.5600000000002
ABLE,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,2887.36
ABLE,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,3218.88
ABLE,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1095.3600000000001
ABLE,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,1692.3200000000002
ABLE,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,2093.28
ABLE,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,2826.88
ABLE,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,2227.6800000000003
ABLE,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,2282.5600000000004
ABLE,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2334.0800000000004
ABLE,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,1358.5600000000002
ABLE,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,1968.9600000000003
ABLE,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,1655.3600000000001
ABLE,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,1793.1200000000001
ABLE,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,1720.3200000000002
ABLE,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,2570.4
ABLE,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,2596.1600000000003
ABLE,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,2204.1600000000003
ABLE,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,3129.28
ABLE,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,2588.32
ABLE,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,1478.4
ABLE,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,2122.4
ABLE,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,1602.7200000000003
ABLE,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,2927.6800000000003
AZBO,1994,CDBN_186_53026,53026,CDBN_186,Durango,4045.4400000000005
AZBO,1994,CDBN_006_55012,55012,CDBN_006,Durango,3249.1200000000003
AZBO,1994,CDBN_187_55063,55063,CDBN_187,Durango,4177.6
AZBO,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,4243.68
AZBO,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,4204.4800000000005
AZBO,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,3967.0400000000004
AZBO,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,3576.1600000000003
AZBO,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,4049.9200000000005
AZBO,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,2822.4
AZBO,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,3455.2000000000003
AZBO,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,4539.360000000001
AZBO,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,3580.6400000000003
AZBO,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,4333.280000000001
AZBO,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,3939.0400000000004
AZBO,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,3381.28
AZBO,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,3479.84
AZBO,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,3317.4400000000005
AZBO,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,3246.88
AZBO,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,4309.76
AZBO,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,3921.1200000000003
AZBO,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,3390.2400000000002
AZBO,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3840.4800000000005
AZBO,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,4212.320000000001
AZBO,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,3961.4400000000005
AZBO,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,3306.2400000000002
AZBO,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,3976.0000000000005
AZBO,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,3818.0800000000004
AZBO,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,4571.84
COFC,1994,CDBN_186_53026,53026,CDBN_186,Durango,3156.1600000000003
COFC,1994,CDBN_006_55012,55012,CDBN_006,Durango,3226.7200000000003
COFC,1994,CDBN_187_55063,55063,CDBN_187,Durango,2798.88
COFC,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,2929.92
COFC,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,2395.6800000000003
COFC,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,3060.9600000000005
COFC,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,3554.8800000000006
COFC,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,2839.2000000000003
COFC,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1852.4800000000002
COFC,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,3067.6800000000003
COFC,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,1858.0800000000002
COFC,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,3534.7200000000003
COFC,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,2368.8
COFC,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,2821.28
COFC,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2808.9600000000005
COFC,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,2419.2000000000003
COFC,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,2033.9200000000003
COFC,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,2543.5200000000004
COFC,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,2178.4
COFC,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,3006.0800000000004
COFC,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,3100.1600000000003
COFC,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,2483.0400000000004
COFC,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3282.7200000000003
COFC,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,3116.9600000000005
COFC,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,3048.6400000000003
COFC,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,2842.5600000000004
COFC,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,2402.4
COFC,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,2742.88
COFC,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,3118.0800000000004
COFR,1994,CDBN_186_53026,53026,CDBN_186,Durango,3261.4400000000005
COFR,1994,CDBN_006_55012,55012,CDBN_006,Durango,3393.6000000000004
COFR,1994,CDBN_187_55063,55063,CDBN_187,Durango,3815.84
COFR,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,3549.28
COFR,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,4268.320000000001
COFR,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,3637.76
COFR,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,3265.9200000000005
COFR,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,3254.7200000000003
COFR,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2498.7200000000003
COFR,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,4606.56
COFR,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,2906.4
COFR,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,3160.6400000000003
COFR,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,2604.0000000000005
COFR,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,2550.2400000000002
COFR,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2670.0800000000004
COFR,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,3857.28
COFR,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,2514.4
COFR,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,3615.36
COFR,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,4335.52
COFR,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,4040.9600000000005
COFR,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,3776.6400000000003
COFR,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,2778.7200000000003
COFR,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,4129.4400000000005
COFR,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,3804.6400000000003
COFR,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,3452.9600000000005
COFR,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,4062.2400000000002
COFR,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,3829.28
COFR,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,4911.200000000001
COFR,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,3688.1600000000003
IDKI,1994,CDBN_186_53026,53026,CDBN_186,Durango,3321.9200000000005
IDKI,1994,CDBN_006_55012,55012,CDBN_006,Durango,3020.6400000000003
IDKI,1994,CDBN_187_55063,55063,CDBN_187,Durango,3317.4400000000005
IDKI,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,3531.36
IDKI,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,2178.4
IDKI,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,3405.9200000000005
IDKI,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,3278.2400000000002
IDKI,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,3267.0400000000004
IDKI,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1814.4
IDKI,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,2335.2000000000003
IDKI,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,1886.0800000000002
IDKI,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,3143.84
IDKI,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,1438.0800000000002
IDKI,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,2811.2000000000003
IDKI,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2521.1200000000003
IDKI,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,2179.52
IDKI,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,1576.96
IDKI,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,2595.0400000000004
IDKI,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,2107.84
IDKI,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,2222.0800000000004
IDKI,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,3552.6400000000003
IDKI,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,2489.76
IDKI,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3036.32
IDKI,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,3506.7200000000003
IDKI,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,3513.4400000000005
IDKI,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,2662.2400000000002
IDKI,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,3151.6800000000003
IDKI,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,3008.32
IDKI,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,4285.120000000001
IDPA,1994,CDBN_186_53026,53026,CDBN_186,Durango,3317.4400000000005
IDPA,1994,CDBN_006_55012,55012,CDBN_006,Durango,2778.7200000000003
IDPA,1994,CDBN_187_55063,55063,CDBN_187,Durango,3566.0800000000004
IDPA,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,3188.6400000000003
IDPA,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,1961.1200000000001
IDPA,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,2632.0000000000005
IDPA,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,2938.88
IDPA,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,3104.6400000000003
IDPA,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1413.44
IDPA,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,2884.0000000000005
IDPA,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,1093.1200000000001
IDPA,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,3113.6000000000004
IDPA,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,1747.2000000000003
IDPA,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,2570.4
IDPA,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2667.84
IDPA,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,1915.2000000000003
IDPA,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,1152.48
IDPA,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,2428.1600000000003
IDPA,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,1841.2800000000002
IDPA,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,2780.9600000000005
IDPA,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,3524.6400000000003
IDPA,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,1665.44
IDPA,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3337.6000000000004
IDPA,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,3521.28
IDPA,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,3248.0000000000005
IDPA,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,2579.36
IDPA,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,2944.4800000000005
IDPA,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,2941.1200000000003
IDPA,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,3645.6000000000004
IDTF,1994,CDBN_186_53026,53026,CDBN_186,Durango,3344.32
IDTF,1994,CDBN_006_55012,55012,CDBN_006,Durango,2776.4800000000005
IDTF,1994,CDBN_187_55063,55063,CDBN_187,Durango,3536.9600000000005
IDTF,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,3525.76
IDTF,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,2416.96
IDTF,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,3286.0800000000004
IDTF,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,3244.6400000000003
IDTF,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,3001.6000000000004
IDTF,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1784.16
IDTF,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,2993.76
IDTF,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,1787.5200000000002
IDTF,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,3440.6400000000003
IDTF,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,2434.88
IDTF,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,2484.1600000000003
IDTF,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2655.5200000000004
IDTF,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,2437.1200000000003
IDTF,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,1826.7200000000003
IDTF,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,2085.44
IDTF,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,1750.5600000000002
IDTF,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,2752.96
IDTF,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,3610.8800000000006
IDTF,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,2461.76
IDTF,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,3407.0400000000004
IDTF,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,3090.0800000000004
IDTF,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,3840.4800000000005
IDTF,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,3190.88
IDTF,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,2996.0000000000005
IDTF,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,2444.96
IDTF,1994,CDBN_274_Viva,Viva,CDBN_274,Durango,3738.5600000000004
KSCO,1994,CDBN_186_53026,53026,CDBN_186,Durango,1081.92
KSCO,1994,CDBN_006_55012,55012,CDBN_006,Durango,411.04
KSCO,1994,CDBN_187_55063,55063,CDBN_187,Durango,315.84000000000003
KSCO,1994,CDBN_008_87_1116,87_1116,CDBN_008,Durango,1027.0400000000002
KSCO,1994,CDBN_007_88728,88728,CDBN_007,Nueva Granada,631.6800000000001
KSCO,1994,CDBN_147_USWA_50,USWA_50,CDBN_147,Mesoamerican,832.1600000000001
KSCO,1994,CDBN_155_Alpine,Alpine,CDBN_155,Durango,588
KSCO,1994,CDBN_296_Aztec,Aztec,CDBN_296,Durango,459.20000000000005
KSCO,1994,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,535.36
KSCO,1994,CDBN_023_CU_M90,CU_M90,CDBN_023,Mesoamerican,482.72
KSCO,1994,CDBN_170_Cardinal,Cardinal,CDBN_170,Nueva Granada,581.2800000000001
KSCO,1994,CDBN_300_Chase,Chase,CDBN_300,Durango,707.84
KSCO,1994,CDBN_288_Cygnus,Cygnus,CDBN_288,Mesoamerican,601.44
KSCO,1994,CDBN_124_Fleetside,Fleetside,CDBN_124,Mesoamerican,773.9200000000001
KSCO,1994,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,576.8000000000001
KSCO,1994,CDBN_097_Gryphon,Gryphon,CDBN_097,Mesoamerican,654.08
KSCO,1994,CDBN_041_ISB_23,ISB_23,CDBN_041,Nueva Granada,468.16
KSCO,1994,CDBN_073_ISB_721,ISB_721,CDBN_073,Mesoamerican,599.2
KSCO,1994,CDBN_075_ISB_782_1,ISB_782_1,CDBN_075,Mesoamerican,493.9200000000001
KSCO,1994,CDBN_238_Midnight,Midnight,CDBN_238,Mesoamerican,545.44
KSCO,1994,CDBN_324_NW63,NW63,CDBN_324,Durango,488.32000000000005
KSCO,1994,CDBN_175_OAC_Seaforth,OAC_Seaforth,CDBN_175,Mesoamerican,863.5200000000001
KSCO,1994,CDBN_306_Olathe,Olathe,CDBN_306,Durango,441.28000000000003
KSCO,1994,CDBN_095_Othello,Othello,CDBN_095,Durango,463.68000000000006
KSCO,1994,CDBN_312_UI239,UI239,CDBN_312,Durango,566.72
KSCO,1994,CDBN_314_UI59,UI59,CDBN_314,Durango,459.20000000000005
KSCO,1994,CDBN_316_UI911,UI911,CDBN_316,Mesoamerican,692.1600000000001
KSCO,1994,CDBN_273_Vista,Vista,CDBN_273,Mesoamerican,764.96
