"Year","SY","Race","Year0"
1990,1155.84,"Mesoamerican",9
1990,988.96,"Mesoamerican",9
1990,711.2,"Nueva Granada",9
1990,566.72,"Nueva Granada",9
1990,773.92,"Mesoamerican",9
1990,1242.08,"Mesoamerican",9
1990,721.28,"Mesoamerican",9
1990,1165.92,"Mesoamerican",9
1990,804.16,"Durango",9
1990,735.84,"Nueva Granada",9
1990,1291.36,"Mesoamerican",9
1990,1100.96,"Mesoamerican",9
1990,863.52,"Nueva Granada",9
1990,1170.4,"Durango",9
1990,987.84,"Nueva Granada",9
1990,997.92,"Nueva Granada",9
1990,1499.68,"Mesoamerican",9
1990,1675.52,"Durango",9
1990,1408.96,"Durango",9
1990,1048.32,"Durango",9
1990,1148,"Durango",9
1990,959.84,"Durango",9
1990,1144.64,"Mesoamerican",9
1990,1201.76,"Durango",9
1990,1169.28,"Durango",9
1990,2427.04,"Mesoamerican",9
1990,2405.76,"Mesoamerican",9
1990,2310.56,"Mesoamerican",9
1990,2255.68,"Nueva Granada",9
1990,1785.28,"Nueva Granada",9
1990,1936.48,"Mesoamerican",9
1990,2147.04,"Mesoamerican",9
1990,2197.44,"Mesoamerican",9
1990,2180.64,"Mesoamerican",9
1990,2640.96,"Durango",9
1990,1330.56,"Nueva Granada",9
1990,2700.32,"Mesoamerican",9
1990,2250.08,"Mesoamerican",9
1990,1734.88,"Nueva Granada",9
1990,2506.56,"Mesoamerican",9
1990,2616.32,"Durango",9
1990,1673.28,"Nueva Granada",9
1990,2136.96,"Nueva Granada",9
1990,2494.24,"Mesoamerican",9
1990,2052.96,"Durango",9
1990,2584.96,"Durango",9
1990,2576,"Durango",9
1990,2462.88,"Durango",9
1990,2446.08,"Durango",9
1990,2756.32,"Mesoamerican",9
1990,2481.92,"Durango",9
1990,2728.32,"Durango",9
1990,2751.84,"Mesoamerican",9
1990,3082.24,"Mesoamerican",9
1990,3386.88,"Mesoamerican",9
1990,810.88,"Nueva Granada",9
1990,1301.44,"Nueva Granada",9
1990,2919.84,"Mesoamerican",9
1990,2229.92,"Mesoamerican",9
1990,2713.76,"Mesoamerican",9
1990,3228.96,"Mesoamerican",9
1990,3696,"Durango",9
1990,887.04,"Nueva Granada",9
1990,2972.48,"Mesoamerican",9
1990,3424.96,"Mesoamerican",9
1990,1158.08,"Nueva Granada",9
1990,3016.16,"Mesoamerican",9
1990,3493.28,"Durango",9
1990,1277.92,"Nueva Granada",9
1990,595.84,"Nueva Granada",9
1990,2682.4,"Mesoamerican",9
1990,2834.72,"Durango",9
1990,2612.96,"Durango",9
1990,3568.32,"Durango",9
1990,4238.08,"Durango",9
1990,3440.64,"Durango",9
1990,3561.6,"Mesoamerican",9
1990,4492.32,"Durango",9
1990,3404.8,"Durango",9
1990,2078.72,"Mesoamerican",9
1990,3102.4,"Mesoamerican",9
1990,2316.16,"Mesoamerican",9
1990,3327.52,"Mesoamerican",9
1990,3479.84,"Mesoamerican",9
1990,2749.6,"Mesoamerican",9
1990,3638.88,"Durango",9
1990,2844.8,"Mesoamerican",9
1990,2423.68,"Mesoamerican",9
1990,3124.8,"Durango",9
1990,2210.88,"Mesoamerican",9
1990,2881.76,"Durango",9
1990,2263.52,"Durango",9
1990,2773.12,"Durango",9
1990,2402.4,"Durango",9
1989,2181.76,"Mesoamerican",8
1989,1892.8,"Mesoamerican",8
1989,3160.64,"Durango",8
1989,1537.76,"Mesoamerican",8
1989,1750.56,"Durango",8
1989,1625.12,"Nueva Granada",8
1989,1813.28,"Nueva Granada",8
1989,1611.68,"Mesoamerican",8
1989,1454.88,"Mesoamerican",8
1989,1275.68,"Nueva Granada",8
1989,2773.12,"Durango",8
1989,2578.24,"Durango",8
1989,2031.68,"Nueva Granada",8
1989,2338.56,"Durango",8
1989,2509.92,"Durango",8
1989,2306.08,"Durango",8
1989,3228.96,"Durango",8
1989,2411.36,"Durango",8
1989,2355.36,"Mesoamerican",8
1989,2552.48,"Durango",8
1989,3102.4,"Durango",8
1989,3380.16,"Durango",8
1989,2962.4,"Mesoamerican",8
1989,2564.8,"Mesoamerican",8
1989,3204.32,"Durango",8
1989,3041.92,"Mesoamerican",8
1989,2965.76,"Durango",8
1989,2866.08,"Nueva Granada",8
1989,2609.6,"Nueva Granada",8
1989,2767.52,"Mesoamerican",8
1989,2281.44,"Mesoamerican",8
1989,2308.32,"Nueva Granada",8
1989,3335.36,"Durango",8
1989,3214.4,"Durango",8
1989,2935.52,"Nueva Granada",8
1989,3627.68,"Durango",8
1989,3216.64,"Durango",8
1989,3374.56,"Durango",8
1989,2927.68,"Durango",8
1989,2610.72,"Durango",8
1989,3270.4,"Mesoamerican",8
1989,3451.84,"Durango",8
1989,3055.36,"Durango",8
1989,3101.28,"Durango",8
1989,3044.16,"Mesoamerican",8
1989,2423.68,"Mesoamerican",8
1989,2570.4,"Durango",8
1989,2560.32,"Mesoamerican",8
1989,3540.32,"Durango",8
1989,1854.72,"Nueva Granada",8
1989,2154.88,"Nueva Granada",8
1989,2656.64,"Mesoamerican",8
1989,2331.84,"Mesoamerican",8
1989,1630.72,"Nueva Granada",8
1989,3323.04,"Durango",8
1989,3320.8,"Durango",8
1989,2016,"Nueva Granada",8
1989,2563.68,"Durango",8
1989,2634.24,"Durango",8
1989,2710.4,"Durango",8
1989,2684.64,"Durango",8
1989,2814.56,"Durango",8
1989,2821.28,"Mesoamerican",8
1989,3535.84,"Durango",8
1989,3149.44,"Durango",8
1989,2945.6,"Durango",8
1989,3552.64,"Mesoamerican",8
1989,2869.44,"Mesoamerican",8
1989,2920.96,"Durango",8
1989,2266.88,"Mesoamerican",8
1989,2867.2,"Durango",8
1989,2572.64,"Nueva Granada",8
1989,2274.72,"Nueva Granada",8
1989,2542.4,"Mesoamerican",8
1989,2970.24,"Mesoamerican",8
1989,1930.88,"Nueva Granada",8
1989,3629.92,"Durango",8
1989,3292.8,"Durango",8
1989,2754.08,"Nueva Granada",8
1989,3008.32,"Durango",8
1989,2982.56,"Durango",8
1989,2740.64,"Durango",8
1989,3452.96,"Durango",8
1989,2628.64,"Durango",8
1989,2888.48,"Mesoamerican",8
1989,3752,"Durango",8
1989,3206.56,"Durango",8
1989,3100.16,"Durango",8
1989,3412.64,"Mesoamerican",8
1989,2031.68,"Mesoamerican",8
1989,2759.68,"Durango",8
1989,2486.4,"Mesoamerican",8
1989,3355.52,"Durango",8
1989,644,"Nueva Granada",8
1989,2273.6,"Nueva Granada",8
1989,2534.56,"Mesoamerican",8
1989,1608.32,"Mesoamerican",8
1989,1022.56,"Nueva Granada",8
1989,3319.68,"Durango",8
1989,3624.32,"Durango",8
1989,966.56,"Nueva Granada",8
1989,3708.32,"Durango",8
1989,2778.72,"Durango",8
1989,2339.68,"Durango",8
1989,3534.72,"Durango",8
1989,2740.64,"Durango",8
1989,2362.08,"Mesoamerican",8
1989,3927.84,"Durango",8
1989,3747.52,"Durango",8
1989,3355.52,"Durango",8
1989,2315.04,"Mesoamerican",8
1989,1678.88,"Mesoamerican",8
1989,2104.48,"Durango",8
1989,1680,"Mesoamerican",8
1989,1632.96,"Durango",8
1989,836.64,"Nueva Granada",8
1989,1909.6,"Nueva Granada",8
1989,1888.32,"Mesoamerican",8
1989,1836.8,"Mesoamerican",8
1989,1254.4,"Nueva Granada",8
1989,2526.72,"Durango",8
1989,2720.48,"Durango",8
1989,1206.24,"Nueva Granada",8
1989,3445.12,"Durango",8
1989,2688,"Durango",8
1989,1873.76,"Durango",8
1989,2539.04,"Durango",8
1989,1680,"Durango",8
1989,1910.72,"Mesoamerican",8
1989,2601.76,"Durango",8
1989,3171.84,"Durango",8
1989,1930.88,"Durango",8
1989,3768.8,"Mesoamerican",8
1989,3300.64,"Mesoamerican",8
1989,3754.24,"Durango",8
1989,3338.72,"Mesoamerican",8
1989,4217.92,"Durango",8
1989,1918.56,"Nueva Granada",8
1989,2579.36,"Nueva Granada",8
1989,3136,"Mesoamerican",8
1989,3330.88,"Mesoamerican",8
1989,2343.04,"Nueva Granada",8
1989,4316.48,"Durango",8
1989,3395.84,"Durango",8
1989,2418.08,"Nueva Granada",8
1989,3900.96,"Durango",8
1989,3396.96,"Durango",8
1989,2534.56,"Durango",8
1989,3713.92,"Durango",8
1989,3423.84,"Durango",8
1989,2522.24,"Mesoamerican",8
1989,3978.24,"Durango",8
1989,3971.52,"Durango",8
1989,3637.76,"Durango",8
1989,1976.8,"Durango",8
1989,1464.96,"Durango",8
1989,2822.4,"Nueva Granada",8
1989,2923.2,"Nueva Granada",8
1989,2889.6,"Nueva Granada",8
1989,2968,"Nueva Granada",8
1989,3315.2,"Durango",8
1989,3976,"Mesoamerican",8
1989,2889.6,"Mesoamerican",8
1989,2811.2,"Durango",8
1989,3393.6,"Mesoamerican",8
1989,2699.2,"Durango",8
1989,3796.8,"Mesoamerican",8
1989,3830.4,"Mesoamerican",8
1989,3416,"Durango",8
1989,3606.4,"Durango",8
1989,3001.6,"Durango",8
1989,2632,"Durango",8
1989,3180.8,"Durango",8
1989,2721.6,"Durango",8
1989,2688,"Mesoamerican",8
1989,3438.4,"Durango",8
1989,3080,"Durango",8
1989,3550.4,"Durango",8
1989,848.96,"Mesoamerican",8
1989,870.24,"Mesoamerican",8
1989,732.48,"Durango",8
1989,752.64,"Mesoamerican",8
1989,619.36,"Durango",8
1989,358.4,"Nueva Granada",8
1989,648.48,"Nueva Granada",8
1989,948.64,"Mesoamerican",8
1989,1625.12,"Mesoamerican",8
1989,413.28,"Nueva Granada",8
1989,920.64,"Durango",8
1989,594.72,"Durango",8
1989,314.72,"Nueva Granada",8
1989,794.08,"Durango",8
1989,720.16,"Durango",8
1989,703.36,"Durango",8
1989,856.8,"Durango",8
1989,445.76,"Durango",8
1989,723.52,"Mesoamerican",8
1989,1153.6,"Durango",8
1989,869.12,"Durango",8
1989,745.92,"Durango",8
1989,3292.8,"Mesoamerican",8
1989,2654.4,"Mesoamerican",8
1989,3438.4,"Durango",8
1989,2217.6,"Mesoamerican",8
1989,1657.6,"Durango",8
1989,2329.6,"Nueva Granada",8
1989,1724.8,"Nueva Granada",8
1989,2643.2,"Mesoamerican",8
1989,2800,"Mesoamerican",8
1989,2228.8,"Nueva Granada",8
1989,3057.6,"Durango",8
1989,2867.2,"Durango",8
1989,2352,"Nueva Granada",8
1989,2811.2,"Durango",8
1989,2912,"Durango",8
1989,2441.6,"Durango",8
1989,3595.2,"Durango",8
1989,2307.2,"Durango",8
1989,3404.8,"Mesoamerican",8
1989,2699.2,"Durango",8
1989,2620.8,"Durango",8
1989,3606.4,"Durango",8
1989,3375.68,"Mesoamerican",8
1989,2279.2,"Mesoamerican",8
1989,2966.88,"Durango",8
1989,2824.64,"Mesoamerican",8
1989,2999.36,"Durango",8
1989,2182.88,"Nueva Granada",8
1989,2537.92,"Nueva Granada",8
1989,2786.56,"Mesoamerican",8
1989,2750.72,"Mesoamerican",8
1989,2101.12,"Nueva Granada",8
1989,3198.72,"Durango",8
1989,2811.2,"Durango",8
1989,2205.28,"Nueva Granada",8
1989,2721.6,"Durango",8
1989,2616.32,"Durango",8
1989,3000.48,"Durango",8
1989,3356.64,"Durango",8
1989,2788.8,"Durango",8
1989,2754.08,"Mesoamerican",8
1989,3262.56,"Durango",8
1989,2898.56,"Durango",8
1989,3222.24,"Durango",8
1989,915.04,"Mesoamerican",8
1989,454.72,"Mesoamerican",8
1989,1160.32,"Durango",8
1989,1087.52,"Mesoamerican",8
1989,1798.72,"Durango",8
1989,944.16,"Nueva Granada",8
1989,682.08,"Nueva Granada",8
1989,687.68,"Mesoamerican",8
1989,896,"Mesoamerican",8
1989,676.48,"Nueva Granada",8
1989,1209.6,"Durango",8
1989,1102.08,"Durango",8
1989,1106.56,"Nueva Granada",8
1989,987.84,"Durango",8
1989,925.12,"Durango",8
1989,1212.96,"Durango",8
1989,1629.6,"Durango",8
1989,1369.76,"Durango",8
1989,843.36,"Mesoamerican",8
1989,1367.52,"Durango",8
1989,1557.92,"Durango",8
1989,1310.4,"Durango",8
1989,1261.12,"Mesoamerican",8
1989,1308.16,"Mesoamerican",8
1989,1382.08,"Durango",8
1989,1276.8,"Mesoamerican",8
1989,1565.76,"Durango",8
1989,1038.24,"Nueva Granada",8
1989,1551.2,"Nueva Granada",8
1989,1568,"Mesoamerican",8
1989,1659.84,"Mesoamerican",8
1989,1120,"Nueva Granada",8
1989,1461.6,"Durango",8
1989,1644.16,"Durango",8
1989,983.36,"Nueva Granada",8
1989,1992.48,"Durango",8
1989,1380.96,"Durango",8
1989,1392.16,"Durango",8
1989,1365.28,"Durango",8
1989,1368.64,"Durango",8
1989,1141.28,"Mesoamerican",8
1989,1617.28,"Durango",8
1989,1485.12,"Durango",8
1989,1319.36,"Durango",8
1989,1833.44,"Mesoamerican",8
1989,2021.6,"Mesoamerican",8
1989,3633.28,"Durango",8
1989,1926.4,"Mesoamerican",8
1989,1201.76,"Durango",8
1989,2635.36,"Nueva Granada",8
1989,1995.84,"Nueva Granada",8
1989,2298.24,"Mesoamerican",8
1989,2093.28,"Mesoamerican",8
1989,2011.52,"Nueva Granada",8
1989,2778.72,"Durango",8
1989,2634.24,"Durango",8
1989,3323.04,"Nueva Granada",8
1989,3109.12,"Durango",8
1989,3151.68,"Durango",8
1989,1912.96,"Durango",8
1989,2757.44,"Durango",8
1989,1687.84,"Durango",8
1989,3039.68,"Mesoamerican",8
1989,2754.08,"Durango",8
1989,2709.28,"Durango",8
1989,3586.24,"Durango",8
1989,2657.76,"Mesoamerican",8
1989,2534.56,"Mesoamerican",8
1989,3054.24,"Durango",8
1989,2493.12,"Mesoamerican",8
1989,2597.28,"Durango",8
1989,1874.88,"Nueva Granada",8
1989,2275.84,"Nueva Granada",8
1989,2222.08,"Mesoamerican",8
1989,2010.4,"Mesoamerican",8
1989,1859.2,"Nueva Granada",8
1989,3157.28,"Durango",8
1989,2919.84,"Durango",8
1989,1970.08,"Nueva Granada",8
1989,2322.88,"Durango",8
1989,2803.36,"Durango",8
1989,2634.24,"Durango",8
1989,3031.84,"Durango",8
1989,2595.04,"Durango",8
1989,2539.04,"Mesoamerican",8
1989,3286.08,"Durango",8
1989,2933.28,"Durango",8
1989,2600.64,"Durango",8
1989,1744.96,"Mesoamerican",8
1989,2574.88,"Mesoamerican",8
1989,2634.24,"Durango",8
1989,2409.12,"Mesoamerican",8
1989,3393.6,"Durango",8
1989,493.92,"Nueva Granada",8
1989,907.2,"Nueva Granada",8
1989,2276.96,"Mesoamerican",8
1989,2334.08,"Mesoamerican",8
1989,844.48,"Nueva Granada",8
1989,2011.52,"Durango",8
1989,1375.36,"Durango",8
1989,1612.8,"Nueva Granada",8
1989,2733.92,"Durango",8
1989,1389.92,"Durango",8
1989,1019.2,"Durango",8
1989,3225.6,"Durango",8
1989,2592.8,"Durango",8
1989,2561.44,"Mesoamerican",8
1989,2988.16,"Durango",8
1989,1338.4,"Durango",8
1989,1793.12,"Durango",8
1988,1339.52,"Mesoamerican",7
1988,3020.64,"Mesoamerican",7
1988,2478.56,"Mesoamerican",7
1988,3379.04,"Durango",7
1988,3074.4,"Mesoamerican",7
1988,2541.28,"Durango",7
1988,2001.44,"Nueva Granada",7
1988,3072.16,"Mesoamerican",7
1988,1098.72,"Nueva Granada",7
1988,3144.96,"Durango",7
1988,2677.92,"Durango",7
1988,1445.92,"Nueva Granada",7
1988,3416,"Durango",7
1988,2467.36,"Durango",7
1988,2951.2,"Durango",7
1988,2871.68,"Durango",7
1988,3519.04,"Durango",7
1988,3445.12,"Durango",7
1988,3610.88,"Durango",7
1988,1981.28,"Mesoamerican",7
1988,2144.8,"Mesoamerican",7
1988,2739.52,"Mesoamerican",7
1988,2819.04,"Durango",7
1988,2460.64,"Mesoamerican",7
1988,2448.32,"Durango",7
1988,1855.84,"Nueva Granada",7
1988,2101.12,"Mesoamerican",7
1988,2132.48,"Nueva Granada",7
1988,2897.44,"Durango",7
1988,2462.88,"Durango",7
1988,1934.24,"Nueva Granada",7
1988,3006.08,"Durango",7
1988,2399.04,"Durango",7
1988,2609.6,"Durango",7
1988,2266.88,"Durango",7
1988,2554.72,"Durango",7
1988,2727.2,"Durango",7
1988,3088.96,"Durango",7
1988,2192.96,"Mesoamerican",7
1988,4336.64,"Mesoamerican",7
1988,2766.4,"Mesoamerican",7
1988,1715.84,"Durango",7
1988,3442.88,"Mesoamerican",7
1988,1590.4,"Durango",7
1988,3270.4,"Nueva Granada",7
1988,2933.28,"Nueva Granada",7
1988,3459.68,"Nueva Granada",7
1988,2643.2,"Nueva Granada",7
1988,3002.72,"Mesoamerican",7
1988,2512.16,"Nueva Granada",7
1988,2022.72,"Durango",7
1988,2469.6,"Durango",7
1988,3141.6,"Nueva Granada",7
1988,2783.2,"Durango",7
1988,1678.88,"Durango",7
1988,2983.68,"Durango",7
1988,2005.92,"Durango",7
1988,1711.36,"Durango",7
1988,2077.6,"Durango",7
1988,2453.92,"Durango",7
1988,2246.72,"Mesoamerican",7
1988,3475.36,"Mesoamerican",7
1988,2946.72,"Mesoamerican",7
1988,3927.84,"Durango",7
1988,3324.16,"Mesoamerican",7
1988,3932.32,"Durango",7
1988,3429.44,"Nueva Granada",7
1988,3475.36,"Nueva Granada",7
1988,3513.44,"Nueva Granada",7
1988,3273.76,"Nueva Granada",7
1988,3796.8,"Mesoamerican",7
1988,2983.68,"Nueva Granada",7
1988,4635.68,"Durango",7
1988,3487.68,"Durango",7
1988,3584,"Nueva Granada",7
1988,4510.24,"Durango",7
1988,3860.64,"Durango",7
1988,3663.52,"Durango",7
1988,3615.36,"Durango",7
1988,4362.4,"Durango",7
1988,4015.2,"Durango",7
1988,4142.88,"Durango",7
1988,1870.4,"Mesoamerican",7
1988,3009.44,"Mesoamerican",7
1988,2608.48,"Mesoamerican",7
1988,3432.8,"Durango",7
1988,2797.76,"Mesoamerican",7
1988,3259.2,"Durango",7
1988,1433.6,"Nueva Granada",7
1988,2329.6,"Nueva Granada",7
1988,1311.52,"Nueva Granada",7
1988,1741.6,"Nueva Granada",7
1988,2905.28,"Mesoamerican",7
1988,1548.96,"Nueva Granada",7
1988,3700.48,"Durango",7
1988,3186.4,"Durango",7
1988,2189.6,"Nueva Granada",7
1988,3634.4,"Durango",7
1988,2991.52,"Durango",7
1988,3646.72,"Durango",7
1988,2852.64,"Durango",7
1988,3174.08,"Durango",7
1988,4205.6,"Durango",7
1988,3377.92,"Durango",7
1988,1428,"Mesoamerican",7
1988,2824.64,"Mesoamerican",7
1988,2208.64,"Mesoamerican",7
1988,2123.52,"Durango",7
1988,2495.36,"Mesoamerican",7
1988,3058.72,"Durango",7
1988,2307.2,"Nueva Granada",7
1988,2007.04,"Nueva Granada",7
1988,1452.64,"Nueva Granada",7
1988,1557.92,"Nueva Granada",7
1988,1688.96,"Mesoamerican",7
1988,1727.04,"Nueva Granada",7
1988,2730.56,"Durango",7
1988,2397.92,"Durango",7
1988,1591.52,"Nueva Granada",7
1988,3161.76,"Durango",7
1988,2684.64,"Durango",7
1988,2520,"Durango",7
1988,2271.36,"Durango",7
1988,3197.6,"Durango",7
1988,2876.16,"Durango",7
1988,2720.48,"Durango",7
1988,2044,"Mesoamerican",7
1988,2914.24,"Mesoamerican",7
1988,2513.28,"Mesoamerican",7
1988,3265.92,"Durango",7
1988,2583.84,"Mesoamerican",7
1988,3012.8,"Durango",7
1988,2567.04,"Nueva Granada",7
1988,2178.4,"Nueva Granada",7
1988,1620.64,"Nueva Granada",7
1988,2419.2,"Nueva Granada",7
1988,2369.92,"Mesoamerican",7
1988,1683.36,"Nueva Granada",7
1988,3700.48,"Durango",7
1988,2934.4,"Durango",7
1988,2304.96,"Nueva Granada",7
1988,3607.52,"Durango",7
1988,3028.48,"Durango",7
1988,3383.52,"Durango",7
1988,2941.12,"Durango",7
1988,3576.16,"Durango",7
1988,2998.24,"Durango",7
1988,2970.24,"Durango",7
1988,2497.6,"Mesoamerican",7
1988,3310.72,"Mesoamerican",7
1988,3002.72,"Mesoamerican",7
1988,2959.04,"Durango",7
1988,3276,"Mesoamerican",7
1988,3245.76,"Durango",7
1988,2602.88,"Nueva Granada",7
1988,2520,"Nueva Granada",7
1988,2019.36,"Nueva Granada",7
1988,2061.92,"Nueva Granada",7
1988,2487.52,"Mesoamerican",7
1988,2468.48,"Nueva Granada",7
1988,3535.84,"Durango",7
1988,3788.96,"Durango",7
1988,2413.6,"Nueva Granada",7
1988,3021.76,"Durango",7
1988,3393.6,"Durango",7
1988,3776.64,"Durango",7
1988,3377.92,"Durango",7
1988,4361.28,"Durango",7
1988,4369.12,"Durango",7
1988,4486.72,"Durango",7
1988,1220.8,"Durango",7
1988,2066.4,"Durango",7
1988,1656.48,"Durango",7
1988,2927.68,"Durango",7
1988,2750.72,"Durango",7
1988,2956.8,"Mesoamerican",7
1988,3953.6,"Mesoamerican",7
1988,3841.6,"Mesoamerican",7
1988,3270.4,"Durango",7
1988,3360,"Mesoamerican",7
1988,3348.8,"Durango",7
1988,3371.2,"Nueva Granada",7
1988,3124.8,"Nueva Granada",7
1988,3483.2,"Nueva Granada",7
1988,3091.2,"Nueva Granada",7
1988,4020.8,"Mesoamerican",7
1988,3505.6,"Nueva Granada",7
1988,3337.6,"Durango",7
1988,3841.6,"Durango",7
1988,3606.4,"Nueva Granada",7
1988,4502.4,"Durango",7
1988,3897.6,"Durango",7
1988,3393.6,"Durango",7
1988,2811.2,"Durango",7
1988,3774.4,"Durango",7
1988,3169.6,"Durango",7
1988,4446.4,"Durango",7
1988,2453.92,"Mesoamerican",7
1988,3482.08,"Mesoamerican",7
1988,3534.72,"Mesoamerican",7
1988,3056.48,"Durango",7
1988,3700.48,"Mesoamerican",7
1988,3567.2,"Durango",7
1988,2786.56,"Nueva Granada",7
1988,2969.12,"Nueva Granada",7
1988,2507.68,"Nueva Granada",7
1988,2801.12,"Nueva Granada",7
1988,3941.28,"Mesoamerican",7
1988,1839.04,"Nueva Granada",7
1988,3290.56,"Durango",7
1988,2906.4,"Durango",7
1988,2820.16,"Nueva Granada",7
1988,3970.4,"Durango",7
1988,3662.4,"Durango",7
1988,3391.36,"Durango",7
1988,3106.88,"Durango",7
1988,3756.48,"Durango",7
1988,3992.8,"Durango",7
1988,3654.56,"Durango",7
1988,1234.24,"Mesoamerican",7
1988,2017.12,"Mesoamerican",7
1988,1612.8,"Mesoamerican",7
1988,2325.12,"Durango",7
1988,1826.72,"Mesoamerican",7
1988,1945.44,"Durango",7
1988,1612.8,"Nueva Granada",7
1988,1945.44,"Nueva Granada",7
1988,1589.28,"Nueva Granada",7
1988,2135.84,"Nueva Granada",7
1988,2420.32,"Mesoamerican",7
1988,1090.88,"Nueva Granada",7
1988,1992.48,"Durango",7
1988,1826.72,"Durango",7
1988,1565.76,"Nueva Granada",7
1988,2514.4,"Durango",7
1988,1968.96,"Durango",7
1988,1565.76,"Durango",7
1988,1470.56,"Durango",7
1988,2206.4,"Durango",7
1988,1898.4,"Durango",7
1988,1873.76,"Durango",7
1988,1130.08,"Mesoamerican",7
1988,1397.76,"Mesoamerican",7
1988,1224.16,"Mesoamerican",7
1988,1124.48,"Durango",7
1988,1053.92,"Mesoamerican",7
1988,1263.36,"Durango",7
1988,928.48,"Nueva Granada",7
1988,1048.32,"Nueva Granada",7
1988,810.88,"Nueva Granada",7
1988,927.36,"Nueva Granada",7
1988,1153.6,"Mesoamerican",7
1988,695.52,"Nueva Granada",7
1988,1179.36,"Durango",7
1988,1413.44,"Durango",7
1988,635.04,"Nueva Granada",7
1988,1361.92,"Durango",7
1988,1338.4,"Durango",7
1988,1256.64,"Durango",7
1988,1364.16,"Durango",7
1988,1484,"Durango",7
1988,1460.48,"Durango",7
1988,1298.08,"Durango",7
1988,1077.44,"Mesoamerican",7
1988,1878.24,"Mesoamerican",7
1988,1715.84,"Mesoamerican",7
1988,2307.2,"Durango",7
1988,1590.4,"Mesoamerican",7
1988,2003.68,"Durango",7
1988,1346.24,"Mesoamerican",7
1988,2349.76,"Durango",7
1988,1940.96,"Durango",7
1988,2319.52,"Durango",7
1988,1644.16,"Durango",7
1988,2091.04,"Durango",7
1988,2200.8,"Durango",7
1988,2272.48,"Durango",7
1988,2256.8,"Durango",7
1988,2421.44,"Durango",7
1988,2429.28,"Mesoamerican",7
1988,3837.12,"Mesoamerican",7
1988,3277.12,"Mesoamerican",7
1988,4099.2,"Durango",7
1988,2571.52,"Mesoamerican",7
1988,4208.96,"Durango",7
1988,2531.2,"Nueva Granada",7
1988,2615.2,"Nueva Granada",7
1988,1058.4,"Nueva Granada",7
1988,2644.32,"Nueva Granada",7
1988,2810.08,"Mesoamerican",7
1988,1477.28,"Nueva Granada",7
1988,4002.88,"Durango",7
1988,3707.2,"Durango",7
1988,1529.92,"Nueva Granada",7
1988,3448.48,"Durango",7
1988,2309.44,"Durango",7
1988,3769.92,"Durango",7
1988,3248,"Durango",7
1988,4743.2,"Durango",7
1988,4316.48,"Durango",7
1988,3970.4,"Durango",7
1988,2532.32,"Mesoamerican",7
1988,3818.08,"Mesoamerican",7
1988,2730.56,"Mesoamerican",7
1988,3474.24,"Durango",7
1988,2131.36,"Mesoamerican",7
1988,3402.56,"Durango",7
1988,2580.48,"Nueva Granada",7
1988,2440.48,"Nueva Granada",7
1988,822.08,"Nueva Granada",7
1988,2287.04,"Nueva Granada",7
1988,3004.96,"Mesoamerican",7
1988,1701.28,"Nueva Granada",7
1988,3906.56,"Durango",7
1988,3718.4,"Durango",7
1988,1915.2,"Nueva Granada",7
1988,1236.48,"Durango",7
1988,1553.44,"Durango",7
1988,4025.28,"Durango",7
1988,3234.56,"Durango",7
1988,3585.12,"Durango",7
1988,4030.88,"Durango",7
1988,3640,"Durango",7
1988,3722.88,"Mesoamerican",7
1988,4997.44,"Mesoamerican",7
1988,3721.76,"Mesoamerican",7
1988,4879.84,"Durango",7
1988,4552.8,"Mesoamerican",7
1988,4720.8,"Durango",7
1988,4068.96,"Nueva Granada",7
1988,4030.88,"Nueva Granada",7
1988,4292.96,"Nueva Granada",7
1988,4061.12,"Nueva Granada",7
1988,5259.52,"Mesoamerican",7
1988,3400.32,"Nueva Granada",7
1988,4333.28,"Durango",7
1988,4509.12,"Durango",7
1988,3045.28,"Nueva Granada",7
1988,5019.84,"Durango",7
1988,4912.32,"Durango",7
1988,3906.56,"Durango",7
1988,4816,"Durango",7
1988,5268.48,"Durango",7
1988,5623.52,"Durango",7
1988,4122.72,"Durango",7
1987,2764.16,"Mesoamerican",6
1987,2355.36,"Mesoamerican",6
1987,2458.4,"Durango",6
1987,1799.84,"Nueva Granada",6
1987,1751.68,"Nueva Granada",6
1987,1649.76,"Nueva Granada",6
1987,1644.16,"Nueva Granada",6
1987,763.84,"Nueva Granada",6
1987,3125.92,"Durango",6
1987,772.8,"Nueva Granada",6
1987,822.08,"Nueva Granada",6
1987,3484.32,"Durango",6
1987,3072.16,"Durango",6
1987,2944.48,"Durango",6
1987,3243.52,"Durango",6
1987,1954.4,"Mesoamerican",6
1987,2225.44,"Mesoamerican",6
1987,2350.88,"Durango",6
1987,1494.08,"Nueva Granada",6
1987,1113.28,"Nueva Granada",6
1987,1092,"Nueva Granada",6
1987,862.4,"Nueva Granada",6
1987,1956.64,"Nueva Granada",6
1987,3164,"Durango",6
1987,1658.72,"Nueva Granada",6
1987,2023.84,"Nueva Granada",6
1987,4017.44,"Durango",6
1987,3225.6,"Durango",6
1987,2459.52,"Durango",6
1987,2590.56,"Durango",6
1987,733.6,"Mesoamerican",6
1987,573.44,"Mesoamerican",6
1987,548.8,"Durango",6
1987,707.84,"Nueva Granada",6
1987,898.24,"Nueva Granada",6
1987,617.12,"Nueva Granada",6
1987,638.4,"Nueva Granada",6
1987,603.68,"Nueva Granada",6
1987,293.44,"Durango",6
