"Year","Y0","Heritability","Race"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0,"Mesoamerican"
1990,7,0.3489002,"Mesoamerican"
1990,7,0.4448833,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0.427662,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0.02839806,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0.1363126,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0.8010951,"Mesoamerican"
1990,7,0.5293429,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,NA,"Mesoamerican"
1990,7,0,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.4025771,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.7092671,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0,"Nueva Granada"
1990,7,0.2159202,"Nueva Granada"
1990,7,0.6103652,"Nueva Granada"
1990,7,0.3269141,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.8576667,"Nueva Granada"
1990,7,0.9808765,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.4252615,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0,"Nueva Granada"
1990,7,0,"Nueva Granada"
1990,7,0,"Nueva Granada"
1990,7,0.3559327,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.6268555,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.242365,"Nueva Granada"
1990,7,0.3811805,"Nueva Granada"
1990,7,0,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.2970792,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.1242515,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0.253967,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,2.78e-18,"Nueva Granada"
1990,7,0.71922,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,0,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1990,7,NA,"Nueva Granada"
1991,8,0,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.5780501,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.4418997,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.138114,"Durango"
1991,8,0.2479192,"Durango"
1991,8,0.271499,"Durango"
1991,8,0.6468318,"Durango"
1991,8,NA,"Durango"
1991,8,0.09409702,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.7085199,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.374591,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.2638654,"Durango"
1991,8,NA,"Durango"
1991,8,0.410123,"Durango"
1991,8,0.5275545,"Durango"
1991,8,8.68e-11,"Durango"
1991,8,0.02897325,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.2758953,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.1996598,"Durango"
1991,8,0.3675251,"Durango"
1991,8,0.0857829,"Durango"
1991,8,NA,"Durango"
1991,8,0.2880543,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.1736533,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0,"Durango"
1991,8,0.6093805,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.4403382,"Durango"
1991,8,NA,"Durango"
1991,8,NA,"Durango"
1991,8,0.3509463,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.3147674,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.4465778,"Mesoamerican"
1991,8,0.6134785,"Mesoamerican"
1991,8,0.7792844,"Mesoamerican"
1991,8,0.0615829,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.7584633,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.3633933,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.384883,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.1808634,"Mesoamerican"
1991,8,0.4600654,"Mesoamerican"
1991,8,0.7781987,"Mesoamerican"
1991,8,0.02741833,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0,"Mesoamerican"
1991,8,0.1516574,"Mesoamerican"
1991,8,0.6240895,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.4002394,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.02828608,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.2037615,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.5851709,"Mesoamerican"
1991,8,0.3788306,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0.749636,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,NA,"Mesoamerican"
1991,8,0,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.6933875,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.6504672,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0,"Nueva Granada"
1991,8,0.08566501,"Nueva Granada"
1991,8,0.5598314,"Nueva Granada"
1991,8,0.3269141,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.6504282,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.4252615,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0,"Nueva Granada"
1991,8,0,"Nueva Granada"
1991,8,0,"Nueva Granada"
1991,8,0.3559327,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.6268555,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.2783729,"Nueva Granada"
1991,8,0.2412879,"Nueva Granada"
1991,8,0.7939482,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.311773,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.1752831,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.3442203,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.5422735,"Nueva Granada"
1991,8,0.2248213,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,0.0639832,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1991,8,NA,"Nueva Granada"
1992,9,0.0251819,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0.06743055,"Durango"
1992,9,NA,"Durango"
1992,9,0.1585894,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0.07431939,"Durango"
1992,9,0.153074,"Durango"
1992,9,0.2932107,"Durango"
1992,9,0.6468318,"Durango"
1992,9,NA,"Durango"
1992,9,0.3804409,"Durango"
1992,9,NA,"Durango"
1992,9,0.2167928,"Durango"
1992,9,0.6141103,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0.09600056,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0.2256132,"Durango"
1992,9,NA,"Durango"
1992,9,0.3103164,"Durango"
1992,9,0.02402943,"Durango"
1992,9,8.68e-11,"Durango"
1992,9,0.02897325,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0.05652261,"Durango"
1992,9,NA,"Durango"
1992,9,0.3271252,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0,"Durango"
1992,9,0.4622849,"Durango"
1992,9,0.3277293,"Durango"
1992,9,NA,"Durango"
1992,9,0.2944633,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0,"Durango"
1992,9,0.5017235,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0.2733014,"Durango"
1992,9,NA,"Durango"
1992,9,NA,"Durango"
1992,9,0.5952637,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.5956469,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.1748232,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.4449642,"Mesoamerican"
1992,9,0.5486717,"Mesoamerican"
1992,9,0.7601041,"Mesoamerican"
1992,9,0.0615829,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.7936246,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.02118094,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.4158786,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.1808634,"Mesoamerican"
1992,9,0.2183734,"Mesoamerican"
1992,9,0.7781987,"Mesoamerican"
1992,9,0.02741833,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.0660964,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0,"Mesoamerican"
1992,9,0.5118729,"Mesoamerican"
1992,9,0.7393792,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.3329765,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.2037615,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.06583911,"Mesoamerican"
1992,9,0.4653144,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0.633568,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,NA,"Mesoamerican"
1992,9,0,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.9464336,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.3847732,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.5487204,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,0.3434654,"Nueva Granada"
1992,9,0.3269141,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.5594046,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,0.6306931,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,0.3559327,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.6268555,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.1952867,"Nueva Granada"
1992,9,0.1025754,"Nueva Granada"
1992,9,0.8948084,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.1956301,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.2711165,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.3442203,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.07141855,"Nueva Granada"
1992,9,0.2297308,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,0.8076551,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1992,9,NA,"Nueva Granada"
1993,10,0.3841659,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0.06743055,"Durango"
1993,10,NA,"Durango"
1993,10,0.3230612,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0.07431939,"Durango"
1993,10,0.2289557,"Durango"
1993,10,0.4550559,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0.5546709,"Durango"
1993,10,NA,"Durango"
1993,10,0.2167928,"Durango"
1993,10,0.4629666,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0.1162645,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0.4392413,"Durango"
1993,10,NA,"Durango"
1993,10,0.2000886,"Durango"
1993,10,0,"Durango"
1993,10,8.68e-11,"Durango"
1993,10,0.02897325,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0.05652261,"Durango"
1993,10,NA,"Durango"
1993,10,0.2623962,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0,"Durango"
1993,10,0.2682196,"Durango"
1993,10,0.726042,"Durango"
1993,10,NA,"Durango"
1993,10,0.3633731,"Durango"
1993,10,0.1147508,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0.01238868,"Durango"
1993,10,0.289998,"Durango"
1993,10,NA,"Durango"
1993,10,NA,"Durango"
1993,10,0,"Durango"
1993,10,NA,"Durango"
1993,10,0,"Durango"
1993,10,0.3574001,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.5956469,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.1947582,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.4449642,"Mesoamerican"
1993,10,0.613551,"Mesoamerican"
1993,10,0.4263149,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.8425974,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.7375413,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.3884328,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.3492131,"Mesoamerican"
1993,10,0.7781987,"Mesoamerican"
1993,10,0.02741833,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.0660964,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.3469889,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.1487566,"Mesoamerican"
1993,10,0.5027632,"Mesoamerican"
1993,10,0.5755767,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.2256569,"Mesoamerican"
1993,10,0.7897003,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.360815,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.1903284,"Mesoamerican"
1993,10,0.3367735,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.561527,"Mesoamerican"
1993,10,NA,"Mesoamerican"
1993,10,0.5698749,"Mesoamerican"
1993,10,1.24e-10,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.9464336,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.4223055,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.5487204,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0,"Nueva Granada"
1993,10,0.455259,"Nueva Granada"
1993,10,1.25e-09,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.7490559,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.2226004,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.4885628,"Nueva Granada"
1993,10,0,"Nueva Granada"
1993,10,0.3559327,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.3492133,"Nueva Granada"
1993,10,0.4012408,"Nueva Granada"
1993,10,0.6698905,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.8384751,"Nueva Granada"
1993,10,0,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.0795295,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.1836771,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.2819308,"Nueva Granada"
1993,10,0.3945442,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0.9150139,"Nueva Granada"
1993,10,NA,"Nueva Granada"
1993,10,0,"Nueva Granada"
1994,11,0,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.300444,"Durango"
1994,11,0.1095326,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.06193912,"Durango"
1994,11,0.07448002,"Durango"
1994,11,0.5022086,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.4755009,"Durango"
1994,11,NA,"Durango"
1994,11,0.2167928,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.4318642,"Durango"
1994,11,NA,"Durango"
1994,11,4.78e-10,"Durango"
1994,11,7.31e-10,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.5994297,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.3994504,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0,"Durango"
1994,11,0.1423856,"Durango"
1994,11,0.4516807,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.1147508,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.02036992,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.2510646,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
1994,11,0.04899418,"Durango"
1994,11,0.2595493,"Durango"
1994,11,NA,"Durango"
1994,11,NA,"Durango"
