Location_code,Year,PC1,PC2,PC3,PC4
MTSI,1988,1.145982368366966,-0.7617755731037856,-1.6098322377737029,-0.05205836443072016
MTSI,1989,-0.20885766680233794,-0.5173541749912484,-1.1072242892524118,-0.06647859171385333
MTSI,1990,-0.6748141135763349,-0.7260676456608692,-0.7601838791331764,-0.2152502201377323
MTSI,1991,-0.8683753352505811,-2.6378127130724094,-0.9232775280590024,-0.8405638436053393
MTSI,1992,-2.4353721379374385,0.22293209839099076,0.04146985760962049,-0.02984428394917337
MTSI,1993,-3.502137521942839,-1.8151288599981736,1.8207807302588546,-0.062225294057182134
MTSI,1994,-1.4686401521270047,-0.8629435278452895,-0.16564052549913372,-0.16699164926824994
MTSI,1995,-1.2626221873062349,-1.258230380594316,-0.7684986506615489,-0.4609280473110544
MTSI,1996,-1.5385800077595926,-0.6972086098141393,-0.9143924601782314,-0.39303039113088306
MTSI,1997,-1.6096134936186801,-1.3651664310158576,-0.6740353463551536,-0.6586397808497979
MTSI,1999,-1.2865152224588439,-1.2303266336449825,0.4977383317173273,0.13234218402347686
MTSI,2000,-0.7377453604000077,-1.0964375778967934,-0.6162775801666318,-0.18793230384306597
MTSI,2001,-0.9893244609493589,-1.9931616134138315,-0.42221243027903355,-0.4940781401628548
MTSI,2002,-0.6646122271798804,-1.163228100005042,-1.5997154091172672,-0.7054512233240435
MTSI,2003,-0.16262039265201178,-1.1674935820798276,-0.8238096863112732,-0.11481007870251239
MTSI,2004,-1.2994767444153061,0.03218278335681991,0.48239106867138554,0.530297272158249
MTSI,2005,-0.644028797450869,-1.304040938586094,-0.11395613590029245,0.034551317363196554
MTSI,2006,-0.018746770873652598,-1.0331941632897246,-1.8394112053064313,-0.5373290269264739
MTSI,2007,0.3845346785989928,-1.4781519142725512,-0.6834394346499983,0.0629655100327596
MTSI,2008,-0.500520208980462,-0.3379900935961255,-0.9280364079224371,-0.06894425323509025
MTSI,2009,-2.2586353897133056,-0.809459783275662,-0.293427359594987,-0.48705228630040776
MTSI,2010,-1.7328801471780462,-1.8228036388448494,0.3029101111709721,-0.17987627080001783
MTSI,2011,-1.2353367875207903,-1.4053452120163135,-1.176519897565946,-0.6829308162995134
MTSI,2012,-0.8927253697989571,-0.11406837726670996,-0.05000056848602723,0.30280545964281996
MTSI,2014,-1.5013282350336838,0.09487548313626391,-0.4142653689745836,-0.017399725311319322
MTSI,2015,-0.54374519917209585,-0.3884440558092324,0.04328854825265341,0.31512701923889735
NDAR,1991,-0.1750294079909278,0.8246477836458072,-2.3932022818843657,-0.9018829522743151
NDAR,1992,-2.066707697382576,2.1246016414147397,0.27598008919679473,0.31852119738249074
NDCA,1991,-2.217493677776289,-1.9801120121784002,-0.9543382469011472,-1.0745682846975728
NDCA,1992,-3.1160061401921273,0.19170787384963367,0.04907585489956877,-0.25751692098210566
NDER,1995,-0.7388745061992846,1.1312513955090555,-2.2215590933827225,-0.854662496731501
NDER,1996,-1.4682670053448366,1.4407868282411542,-1.8708828325863476,-0.6821921798232753
NDER,1997,-0.9796907005621394,1.5195822519827025,-1.695104711425702,-0.7364073233936461
NDER,1998,-0.26616686841511394,1.2101230202744766,-1.119833555950165,-0.22660938823683602
NDER,1999,-0.9163243759757488,1.634293383039013,-1.084591600997553,-0.3372971180669009
NDER,2000,-2.0230229165166347,2.0026886258112677,-0.7520439648633305,-0.1152908159957202
NDER,2001,-0.43813367229298444,1.2436748354590703,-1.3894222603482882,-0.3649243922323143
NDFA,1981,-1.76445732754115,-1.1960659142416383,0.19817549714997934,-0.07176392075179261
NDFA,1982,-2.090226670124724,-0.6417254678065774,-0.40691132603302627,-0.2522072761492085
NDFA,1983,-1.429601971764997,-2.0486139512969554,-1.2399146163531602,-0.9385649225807968
NDFA,1984,-1.1866376288885558,-1.2761796346104186,-1.034388227949063,-0.5000875818769331
NDFA,1985,-2.8745906701034545,-0.9635030074072684,0.4236257928366096,-0.21145360491289655
NDFA,1986,-2.197455642487541,-2.194612696259686,-0.294812622722181,-0.7541172429090235
NDFA,1990,-1.4363056662077658,-1.5233112248094611,-1.1585088703019684,-0.8381605177153112
NDFA,2003,-1.4731931899245567,-1.67489620422295,-0.9653306745545464,-0.7285118463603882
NDFA,2004,-2.9441639365358925,-1.582344516877793,0.9713934927474274,-0.11553555666922327
NDFA,2011,-1.6619923620723127,-3.2178027009994885,-0.9782521620757392,-1.2697304226860426
NDFA,2012,0.018932174430605964,-1.518146728805887,-1.2774163955398496,-0.412465699673909
NDFA,2013,-2.2405516983890448,-3.204010843984627,-1.2588148391558378,-1.5104952218077523
NDHA,1991,-0.6284885843926641,1.0063722589324997,-2.1483330459513836,-0.7918377882562067
NDHA,1994,-1.680963558229037,1.6954924028052942,-0.5000472274560553,0.011296096377831674
NDHA,1998,-0.5070820507951496,1.2454265675246186,-0.9191617350101293,-0.08570918336285899
NDHA,2005,-0.8150925049662965,1.3613075191057815,-0.2835138782321061,0.30303403713069277
NDHA,2006,-0.11456943213728735,1.1141776540547292,-1.853724773373537,-0.673399559243308
NDHA,2007,-0.7123192951046352,1.196145895984078,-1.3032575371243558,-0.2593769708933178
NDHA,2008,-1.7544836988046613,1.707712636938576,-1.0083530891601629,-0.22765581664373621
NDHA,2009,-2.1721844076967725,2.1885575069823004,-0.4834330221462174,-0.11725207679663671
NDHA,2014,-1.7999738727287329,1.6674684064550003,-1.3151642515474296,-0.466843298324235
NDHA,2015,-0.8847171445262856,1.419270591456363,-1.059146357198801,-0.22935061706004545
NDPR,2005,-0.3545613241449798,0.8906766611183311,-0.9983720232354028,-0.035620461843415746
NEMI,1990,-0.2918269809877401,-1.3671057275515508,-0.16119492968815718,0.09051206911433139
NEMI,1991,0.10898270128216143,-1.424596130484677,-0.9631318470495045,-0.2446781056603675
NEMI,1992,-1.4200736707164197,-0.9662070495005098,0.47664541290366236,0.1011291151165333
NEMI,1994,0.12903480290292552,-1.4874833422603215,-1.0269328156710076,-0.3153011192262253
NEMI,1995,-0.48881971087552056,-1.1776346896753673,-0.1984077081549706,0.12637570738813939
NEMI,1997,-0.9356575750026832,-1.8998855469682883,-0.31121668224355997,-0.33803196001557245
NEMI,2001,0.6759839420125917,-1.344638597123681,-0.8298851609401916,0.05279334930467587
NEMI,2002,0.9476764475230135,-0.9644239479659433,-1.486603337292303,-0.1665244613713303
NENP,1982,0.4927025885301063,0.9804940946354281,-1.5752012383221166,-0.5313912959805821
NENP,1990,1.396249625831449,0.6879873047835943,-1.204931598992517,-0.26142837050346035
NESB,1981,1.1336979352014425,1.0083099976939713,-0.32144534791139284,0.16635305115307103
NESB,1982,0.11159847639249469,1.0799988767562396,-0.8553243606256539,-0.052638002438589224
NESB,1983,0.9516695706189616,0.9318695256451193,-1.1453200866805575,-0.23978563227334354
NESB,1984,0.6830274478384104,1.0725371043187413,-1.642391953513154,-0.7434247184048349
NESB,1985,0.7360046479715252,1.3255515261923059,-1.0009257445133841,-0.4838144892464845
NESB,1986,0.5810426051803838,1.163914379592878,-0.19138067774895773,0.27774304612589584
NESB,1988,1.4531073809307105,0.842281213212384,-1.1098919799918385,-0.27530062278243184
NESB,1989,1.334724903268053,1.1220848644727932,-1.090271828394384,-0.493257716949377
NESB,1991,0.8939355908647315,1.0252383651656658,-1.2767457602969186,-0.46733700486913454
NESB,1992,-0.21041331140604053,1.7664575106962255,0.16004401981588184,0.14544651421041674
NESB,1993,-0.6318736206227851,1.5855956351503693,-0.15472787122084386,0.2111065574314768
NESB,1994,1.0417893401818146,1.1036772119756701,-1.2485507555883073,-0.6316321437847593
NESB,1995,0.9061455860680843,1.0308630497291573,-0.6745317957236542,0.046682565075978594
NESB,1996,0.6761316259910507,1.0950780629812984,-1.2195026106030544,-0.40406082567344687
NESB,1998,0.9026088203803055,0.958899323732889,-0.9796477898211959,-0.22137354680197643
NESB,1999,1.1802956871644852,1.0681304711733552,-0.1040863836433605,0.3253624591963332
NESB,2004,0.42798415186811983,1.649756723845244,0.310060124538202,0.26786491317875616
NESB,2005,1.0538086071943842,0.8130446513507537,-0.7250468062786315,0.06295116884150048
NESB,2007,2.183235796668484,0.731203464244891,-1.4342452352493746,-0.7392168050205303
NESB,2008,0.727326229292597,1.0994046279392202,-0.9980645460087516,-0.23242735697805772
NESB,2009,-0.1399555223775364,1.406115343032838,-0.38792788105727305,0.058889228734722195
NESB,2010,0.7806753897496537,0.9344996337063185,-1.0082417467447207,-0.1730148792986016
NESB,2011,1.4487373533476597,0.5957582458813115,-1.3470276991921135,-0.20744227921473085
NESB,2012,3.8300986548473537,1.120795200516427,-0.2846596718342459,-0.9716723364176518
NESB,2013,1.268627932487454,0.8073499709588511,-1.8738433070981935,-0.8022955231479704
NESB,2014,0.43155075810517396,1.151734567076541,-0.42496601655088506,0.1992071311633975
NESB,2015,0.8734679311172514,0.8729024413579176,-0.2520856545789061,0.4079615797776255
NMFA,1983,1.0248611793349922,-0.5280120179542253,-0.7500993850379233,0.31762583713259784
NMFA,1984,0.711786913213541,-0.6332424287703632,-2.521036342407175,-0.7925249923543174
NMFA,1985,1.4500772540811067,-0.48745987487837994,-0.14213813299311037,0.8154594212632689
NMFA,1986,0.5845524311044918,-1.381444966478573,0.323323064098771,0.5545086272722024
NMFA,1987,0.8876047128076456,-0.018830221521271978,-0.3118693439821645,0.6032656255238172
NMFA,1988,1.433204166254437,-0.8297200695987035,-0.7537866052356491,0.3318360041363083
NMFA,1989,1.9745032590664624,-0.6726236666636155,-0.959669218168972,0.2825889705253683
NMFA,1990,1.8841077554734902,-0.9303697513502991,-0.5492662488340688,0.6075225713108146
NMFA,1991,0.985614372657921,-0.2737953502303627,-0.8086093188296164,0.3300024251667111
NMFA,1992,0.6861348308992582,-0.17597465432676487,0.03250258673404123,0.6629908899769662
NMFA,1993,0.7896198495033224,-0.22726527773653643,-0.25132950396580195,0.5849396302484708
NMFA,1994,2.0875630976540545,-0.7404720156723353,-1.1512593122041646,0.34740478794064683
NMFA,1995,1.3775836703260433,-0.5769429441852421,0.19712779329026744,0.9325655940105088
NMFA,1996,1.5440069405782275,-0.3546558802063458,-0.6430135278181847,0.49417888375830243
NMFA,1998,1.5006384983248873,-0.8032103620604887,-0.8815727574048392,0.3004247699589536
NMFA,1999,0.49963062106604206,-0.9216392184441873,0.47133741666485596,0.6441404821537919
NMFA,2000,1.6629827106147286,-0.7325034130186812,-1.239409570717315,0.12446578783484108
NMFA,2001,2.176375118342949,-0.8298151329000474,-1.1310595552172893,0.28113791995536397
NYFR,1991,-2.342796847016582,-2.1543499252653144,0.5792656725596138,-0.34490076269299924
NYFR,1992,-4.1916274018737285,-3.3329838870202675,2.098892206723749,-0.4590468029051003
NYFR,1993,-3.262992587330321,-3.2981618947228055,1.0397705366582477,-0.6484374681141676
NYFR,1994,-3.5008020621326104,-4.224169347750544,1.627878601878452,-0.7249930759320649
NYFR,1995,-2.170391053830594,-2.2037304073761605,0.6218847060687712,-0.18438890246667627
NYFR,1996,-3.869235334869278,-3.7721768382964127,0.8719593440132608,-1.093706013301112
NYFR,1997,-3.290436091480907,-2.232747034165173,1.4731092664840786,-0.17962803728636922
NYFR,1998,-1.1660267551385053,1.1604977529643805,0.3612543453124251,0.6413439245522269
NYFR,1999,-2.1692213433664436,-1.9721458804713388,0.5492735031730582,-0.18842953111169444
NYFR,2000,-3.607984432381775,-2.704031342655343,1.9611144073542572,-0.15757939361548187
NYFR,2001,-2.5710601071394095,-2.0199082685332828,1.5159645928354704,0.10708928042339699
NYFR,2002,-2.931393074374752,-3.2893630447004303,0.9383571338727812,-0.6358511064381751
NYFR,2003,-3.596440761422465,-3.543140486166303,1.9902317663699325,-0.3460165098921632
NYFR,2004,-4.424542361913026,-4.895281015787212,2.341757393551576,-0.9074071136562591
NYFR,2005,-2.21411348867864,-2.5423529826535916,0.5895658930822575,-0.295545031233476
NYFR,2006,-3.7176812274256106,-4.696905218077988,2.0271379325562457,-0.7923816082763776
NYFR,2007,-3.036207697420578,-2.350688720405638,1.5919241063537952,-0.01967844330730556
NYFR,2008,-3.260798209338967,-3.0403899031192054,1.3475654675194755,-0.435422601275268
NYFR,2009,-3.2897354518307793,-3.1591243370222144,1.8601299119969579,-0.25803256889128345
NYFR,2010,-2.359627136392373,-3.1548504909594666,0.8627346179019155,-0.4679376803547387
NYFR,2011,-2.3724246473278154,-3.38148039592173,0.9380508754263739,-0.4308190944189699
NYFR,2012,-2.0631791550130587,-2.4351337122959027,0.8855395069821653,-0.16290760264855852
NYFR,2013,-2.9945144922901656,-3.5572227880213085,1.0441676302244818,-0.7022312907013293
NYFR,2014,-3.6394024704392334,-3.282573426252927,1.5230067689685916,-0.608084222214662
ONEL,1996,-2.2436641085858495,1.4422510347935091,0.35323631564660496,0.49944966022743975
ONEL,1997,-2.3592058425854283,0.7945814030745152,0.8239131198570677,0.5902810549741995
ONEL,1998,-1.772954243074658,0.04664430587040849,-0.5069122552809093,-0.31010239166879744
ONEL,2010,-2.9513525165516117,-2.595713172392069,0.8883534613667741,-0.5148539581699487
ONEL,2011,-2.9218886671224076,-3.1732301730754564,0.8784006346965438,-0.5662226858704107
ONEL,2012,-1.8439190491271287,-1.4015945456985692,0.5819985293300826,0.074673200946655
ONEL,2013,-3.800011077631568,-3.289892148830025,1.704667396924593,-0.48559448383042114
ONEL,2014,-3.900618564848931,-1.4134526108289205,1.136262954109337,-0.26571629197995644
ONEL,2015,-5.562369593945603,0.2423025041427316,-2.2127494926814912,-2.074090367454206
ONEX,1986,-0.9249342874056441,1.015456609209226,-0.22809308481749274,0.3240213770796974
ONEX,1987,0.45548553707445294,0.9162007650373324,-0.8615261962101901,0.07316709036689606
ONEX,1988,0.4195880594064446,0.8498495886203103,-1.1837973295172417,-0.11961645763041065
ONEX,1989,-0.386400904191038,1.0931882358437688,-1.047112019899407,-0.06164582437125282
ONEX,1990,-0.640929078222698,1.0343388026844886,0.03144041366074487,0.5138189013734467
ONEX,1991,0.1319954004979603,0.9005852532360878,-1.0492428839470929,-0.10230974244599626
ONEX,1992,-1.7164809741237075,1.6257817564736419,0.4258611478539094,0.568976440067122
ONGU,1994,-2.84378222834876,-1.2683508070641325,0.9139750192574302,-0.04864813623293221
ONGU,1995,-1.9992781373655497,-0.5098492207240707,-0.5072427313436798,-0.32217018685227977
ONGU,1999,-2.3614448296633386,-1.9266477151856658,0.7027687675192078,-0.21151670028961778
ONGU,2000,-3.393021482396097,-0.9056766057411809,1.5258004415131623,0.11431536786803093
ONGU,2001,-1.8707873635787324,-0.25636783599455804,1.01226593581574,0.6141508539036353
ONGU,2002,-2.0988552593241376,-1.1928165236244241,-0.33086451007085654,-0.4907804448287317
ONGU,2004,-3.2084400239048474,0.4609439732700777,1.5414863158494732,0.5893448053980308
ONGU,2006,-1.0057811139264863,1.7577409880002506,0.6875039511796471,0.819223234128596
ONGU,2007,-1.3019940449198435,1.8104085033483934,-0.28788665866798036,0.7208316034178417
ONGU,2008,-1.4613626577072172,1.9126267780804127,-0.16137449684864985,0.7996595486051131
ONGU,2009,-2.3139588827064332,2.530065296639736,1.0126811904841906,1.3158033735414976
ONHA,1983,-0.6298177710275142,-3.6636217590885245,-0.02050200545791711,-0.4711831391231116
ONHA,1984,-1.0514877706609398,-2.5138541411876294,0.26493456108776803,-0.1525109367890324
ONHA,1985,-1.4373211243540476,-2.87478785340657,0.76244613573015,-0.14622979421388899
SKOU,1987,-2.858371599358087,0.06616028855266831,1.3537717432939576,0.4594768664368085
SKOU,1988,-1.7567420833732497,0.32826868549573884,-0.10219629565556221,0.18226685446520793
SKOU,1989,-2.385396592838133,0.45588315092512666,-0.09527337735491057,0.13084077019814702
SKOU,1990,-3.5099463552334944,0.10192276317536786,0.3563271666809682,-0.21638294239577271
SKOU,1991,-3.064170024003067,-1.0808010080131738,0.21915467285919607,-0.4048368960081397
SKOU,1992,-3.9780271993275234,0.7493684290976507,1.0222362188062748,0.18109722162169345
SKOU,1993,-4.400904221675171,0.2211306910862434,1.7646653263578067,0.2968909944195908
SKOU,1994,-3.129928995483806,0.5558006028039604,0.8307397409165513,0.34454949181315647
SKOU,1995,-3.5645405912024337,-0.0364376601371772,0.4537771724002776,-0.17883591546440014
SKOU,1996,-3.3808037444835977,0.23258616650457986,-0.21314688189620684,-0.29861267277141845
SKSA,1986,-2.585556342180555,2.529076808271702,-0.10090743212514873,-0.028385855101636687
SKSA,1996,-3.01011662127461,2.38304662115682,-0.7032481980012235,-0.20587102317667244
SKSA,1997,-2.357175164455267,2.557318218970371,-0.3366969934391064,-0.24428781536146071
SKSA,1998,-1.847306259637353,2.3263805391640116,-0.6742142737147221,-0.45861814546022783
SKSA,1999,-3.2235625808407327,3.204165257320972,-0.3688029310831638,-0.5700695444320769
SKSA,2000,-2.7252173085319837,2.7923863422390434,0.18176718348704524,0.02881289319272637
SKSA,2001,-1.5500234536612472,2.660505076410583,-0.41119683411578833,-0.6704274440996021
TXCS,1994,7.605568975079033,-2.9344382930613673,-1.32183433420785,0.8404418996921892
TXLU,1990,5.968106474325721,-1.1588631111272338,-1.071425092760956,0.19155981041212117
TXLU,1991,4.829672182601559,-1.1189036581325766,-0.9244668905635783,0.4822110796928425
TXLU,1992,4.747731515441408,-0.9820206304470709,-1.1026775564926006,0.30235975864075004
TXLU,1993,5.4639330864612345,-0.838459260467239,-1.329061352231914,-0.14946031200397228
TXLU,1996,5.116178929636928,-0.8402005316989771,-1.1926832339297038,-0.04325968222343306
TXLU,1997,4.5044989212199456,-0.9033248039400191,-1.243547148338852,0.2446278085751573
TXMU,1995,5.426229529972914,-1.5372662560313697,-1.1900433440151064,0.5154216257048072
TXVE,1994,6.305828713559425,-1.9043852720037984,-1.9609559951058442,0.14478479182019094
WAOT,1985,0.9323840392935554,2.908911728373122,0.850292126836282,-1.4361653655032822
WAOT,1986,1.1765115238515576,2.138745013379167,1.3427788223519128,-0.7574543154686814
WAOT,1987,1.4333163022320046,2.8013783416773164,1.25498959901127,-1.9049428025990067
WAOT,1988,1.1139658758677151,2.7813357788884567,1.8670449673764682,-0.6628621183801671
WAOT,1992,1.1626448403236767,2.1633435974295967,1.0228500899791335,-0.31697697938377756
WAOT,1993,-0.475856620059153,2.8082439800009387,1.4206402325068794,0.024929385795187164
WAOT,1994,0.9295024985120298,2.0483095244288823,0.9509292908034793,-0.003090652464564969
WAOT,1995,0.11847128279751307,2.2709351929921198,1.6930574407260193,0.5867267597915132
WAOT,1996,0.17657033161727684,2.124107738769668,1.14539920358568,0.10317005853566985
WAOT,1997,0.030178872139393603,1.766663055048544,0.920365266794018,0.7017955634202465
WAOT,1998,1.4011649680548364,1.5913065915169735,0.8166158982080384,0.24215351986186884
WAOT,1999,0.36207186924708334,2.655155848604486,1.7440504782415833,0.22361821223700817
WAOT,2000,-0.11461235170670439,2.060052116775898,1.0235640635919168,0.57825018842798
WAOT,2001,0.6224290730632194,2.3439859160337932,0.9910472261284056,-0.6187296622512883
WAOT,2002,0.4202027926978851,2.0317860393449005,0.8090456835141655,0.21105732994212323
WAOT,2003,1.3614500787303718,2.0978666943236064,0.8666535580462963,-0.9700335713899259
WAOT,2004,1.0372675623009637,1.946321596441937,1.303198212014937,0.5046981394905827
WAOT,2005,0.45884384614421664,1.5392178396850862,0.882954865602078,0.7812982601385239
WAOT,2006,0.8613865140722793,1.5951691409169362,0.4058259937107292,0.21362091278802647
WAOT,2008,0.7713093675966685,3.0121314812475912,1.4697119447680829,-1.9952408526007075
WAOT,2009,1.2473283248370064,1.6759560075164606,-0.18655108174677726,-0.9684454665988522
WAOT,2010,0.34651091440582704,2.153557240704111,2.1944254522056545,1.1969657806604619
WAOT,2011,0.13528094864502826,2.5794766467139465,1.1237979374534208,-0.09971823094864385
WAOT,2012,1.0266593097529757,2.139135071415251,1.081137602953079,-0.598316406302128
WAOT,2013,1.527310558224246,2.3589248397475293,0.07024462772518551,-1.267977499007853
WAOT,2014,2.236619834142811,2.3805791691004865,1.0787973294828703,-2.1424461113304516
WAOT,2015,2.374500172256443,1.7971231166918118,1.0830686809073755,-0.6041328169009215
WARO,1981,0.5750368638943464,2.606075583269594,1.9172875192840917,0.22333408727835102
WARO,1982,-0.00860324396351389,2.2415299683785745,1.079101678346859,0.28073717332007087
WARO,1983,0.17526415076882926,2.2120988044360312,2.1660231329032347,0.99785701228676
WARO,1984,0.14882471254417776,2.5757365135763126,0.8323976451918027,-0.4778938904334183
WARO,1985,0.8763520127189202,2.470132521961813,0.8447525314741208,-0.6679437901879913
WARO,1986,-0.10476067798770822,2.0575112277061316,-1.1021261317812197,-0.9221258880735984
WARO,1987,1.2227198806650357,2.7261086871542615,1.756336646708713,-1.2915794046577986
WARO,1988,0.9840961231577898,2.7489530174210954,1.9510441942282966,-0.4925642957656983
WARO,1989,0.12855634450239312,2.1557343921351975,-0.3749787895017975,-0.7831452202516556
WARO,1990,1.647760777903276,1.2812033533873852,0.2272117041750061,0.009426307152540753
WARO,1991,1.2285754557385953,1.797608397487912,1.0511210362500132,0.2895729548186925
WARO,1992,1.792134834999386,1.8454373581314818,-0.13056791276548452,-1.1625757466819255
WARO,1993,0.29990812176623705,3.0361945688736425,1.387844782878558,-0.7678502447801459
WARO,1994,1.5647235445891596,1.5985906054076604,0.581750785348794,-0.07342626911074074
WAVA,2001,-1.703848273698798,-0.6256776728801168,3.957201651263145,2.136209110578722
WYPO,1981,-1.1634370291577358,1.056127236538123,0.048662904118429495,0.516906440755705
WYPO,1983,-1.4971586996146142,0.6291237271005357,-0.49487659722550775,0.052401954106532825
WYPO,1984,-1.7719531463239668,0.9525472546735843,-1.0896349743526332,-0.2856633845983079
WYPO,1985,-1.806207426594141,1.0349115902330899,-0.1610814279175168,0.2791954885856503
WYPO,1986,-1.946303126106423,1.0218403637815352,0.19514133236971165,0.3657797636842278
WYPO,1987,-1.745789625259059,0.5196304688390226,0.6727648373385657,0.5070096295342161
WYPO,1988,-0.11380367115151158,0.3790786356719179,-1.0619745275851333,0.1151622202435555
WYPO,1989,-0.8900661757431381,0.6554852228971971,-0.19031743746064078,0.48046531549264637
WYPO,1990,-1.3186916012793268,0.6166484061644212,-0.5207864471430795,0.05382683216559868
WYPO,1991,-1.3988961265647202,0.05384493371596574,-0.6264082385672951,-0.11899480921737707
WYPO,1993,-3.1593629449600336,1.0633638054069725,1.5076809392094448,0.6981144855622948
WYPO,1994,-0.677322326406054,0.9989029195643067,-0.5037184335710881,0.26490115487401966
WYPO,1995,-1.3587585668151643,0.48336022600303985,0.04636755884616834,0.3522574110473573
WYPO,1996,-1.1119975033227458,0.42914145840658774,-0.937623735189952,-0.0689718586550755
WYPO,1997,-1.8299112779993085,0.15594605425254188,0.07318935930663419,0.05708887401506403
WYPO,1998,-1.0721142163345236,0.005625594152270874,-1.1950885732533518,-0.40595688431183286
WYPO,1999,-0.7455380189574279,1.0119351738877118,0.16321032060687676,0.6423407971387914
WYPO,2000,-1.0231312410641389,0.3651578787048995,-0.9650611161385352,-0.11747658210753113
WYPO,2001,-0.29147967046290485,0.12238407448455974,-1.2306260240303903,-0.1770633886301966
WYPO,2002,-0.4503651654765566,0.7404315528724897,-1.5634121912419416,-0.24883063829143232
WYPO,2003,0.5539416699531503,0.6003216186457194,-1.2185651285038317,-0.007066325931076284
WYPO,2004,-1.0787137055937717,1.5012523160700706,0.5660911126839889,0.7538902329264773
WYPO,2006,0.5389687763552817,0.42530909907821635,-1.527478678479481,-0.07727196439712891
WYPO,2007,0.0896447730546466,0.17338841748847342,-1.1273030459988238,0.051086285040031966
WYPO,2008,-1.4785257692584834,1.0198064976000092,-0.7333294994760734,0.06311878666138414
WYPO,2009,-2.1815982417914372,1.0767550870826657,-0.5303424893244254,-0.14271118949365674
WYPO,2010,-1.3898208328192598,1.1133594746906605,0.07323976302089136,0.4521489021574935
WYPO,2011,-1.2573157090246345,0.6632340847070374,-0.9865532819291047,-0.02931634342974311
WYPO,2012,0.057642642876020875,0.599896067306826,-0.7814229754608054,0.19999266364484553
WYPO,2013,-1.2366109813722335,0.25183136797746275,-1.7597692094995787,-0.6030641930312826
WYPO,2014,-1.4748177418307118,0.7946065345458835,-0.19178270154368238,0.26335008621134
WYPO,2015,-0.5741555414412127,1.235578858195623,0.040268157778331745,0.5749904550669211
WYRI,1981,-0.6213158472175573,0.7335523693487681,-0.8944611996847757,0.0936443975899606
WYTO,1981,-0.9225049055577563,-0.9564956916992879,0.4957524844233255,0.32025849673037754
WYTO,1987,-0.6729475111781924,-1.1097020177891088,-0.2949128639457631,-0.03958764965554799
WYTO,1994,-0.04229676580396054,-0.6885762910603189,-1.0424472958407378,-0.20410436520502018
WYTO,1995,-0.5785859582433781,-0.869021025391831,-0.3101922835219986,0.09282803956736665
WYTO,1996,-0.21368399248926226,-0.3902143810349723,-0.824084540251875,0.04270481164616892
WYTO,1997,-0.9791608061589999,-1.8306516482130895,-0.497148261009298,-0.43955444343067873
WYTO,1998,-0.2794692656295247,-1.1814880039517097,-0.39706018918949126,0.02019775499930139
WYTO,1999,-0.17175650212602128,-0.68246496418705,0.26678027930206594,0.5351303898317682
WYTO,2001,0.33495959476550274,-1.2156870802262498,-0.9876693691801406,-0.11236785982013908
WYTO,2003,-9.295167913088154e-4,-1.3532582526128103,-0.4812918558532987,0.03499295727347655
WYTO,2004,-0.613613586167733,-0.2679981931433898,0.7135242828453187,0.7274783410810558
WYTO,2005,-0.6898761266761005,-0.6272680281751359,-2.6405991388124046,-1.2409522657225167
